Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Payment_Method,Returned,Gross_Sales,Discount_Amount,Net_Sales
O03957,2026-03-08 06:57:58.295659128,C0122,Smartphone,Electronics,East,2,40000,0.0,Cash,No,80000,0.0,80000.0
O03958,2026-03-08 09:34:57.779555912,C0397,Smartphone,Electronics,South,2,40000,0.05,UPI,No,80000,4000.0,76000.0
O03959,2026-03-08 12:11:57.263452688,C0142,Webcam,Accessories,South,4,3500,0.1,Cash,No,14000,1400.0,12600.0
O03960,2026-03-08 14:48:56.747349472,C0428,Mouse,Accessories,East,5,800,0.0,Credit Card,No,4000,0.0,4000.0
O03961,2026-03-08 17:25:56.231246248,C0186,Keyboard,Accessories,South,2,2000,0.15,UPI,No,4000,600.0,3400.0
O03962,2026-03-08 20:02:55.715143024,C0103,Laptop,Electronics,South,4,65000,0.1,UPI,No,260000,26000.0,234000.0
O03963,2026-03-08 22:39:55.199039808,C0360,Mouse,Accessories,South,3,800,0.15,UPI,No,2400,360.0,2040.0
O03964,2026-03-09 01:16:54.682936584,C0269,Tablet,Electronics,East,4,30000,0.1,Debit Card,No,120000,12000.0,108000.0
O03965,2026-03-09 03:53:54.166833368,C0103,Keyboard,Accessories,North,1,2000,0.1,UPI,No,2000,200.0,1800.0
O03966,2026-03-09 06:30:53.650730144,C0140,Monitor,Electronics,North,1,15000,0.05,Debit Card,No,15000,750.0,14250.0
O03967,2026-03-09 09:07:53.134626920,C0096,Laptop,Electronics,South,3,65000,0.0,Debit Card,Yes,195000,0.0,195000.0
O03968,2026-03-09 11:44:52.618523704,C0454,Monitor,Electronics,South,3,15000,0.0,Credit Card,No,45000,0.0,45000.0
O03969,2026-03-09 14:21:52.102420480,C0466,Webcam,Accessories,North,5,3500,0.05,Debit Card,No,17500,875.0,16625.0
O03970,2026-03-09 16:58:51.586317264,C0116,Tablet,Electronics,North,5,30000,0.1,Debit Card,Yes,150000,15000.0,135000.0
O03971,2026-03-09 19:35:51.070214040,C0210,Keyboard,Accessories,North,1,2000,0.05,UPI,No,2000,100.0,1900.0
O03972,2026-03-09 22:12:50.554110824,C0394,Headphones,Accessories,West,2,2500,0.1,Debit Card,No,5000,500.0,4500.0
O03973,2026-03-10 00:49:50.038007600,C0423,Webcam,Accessories,East,4,3500,0.05,Debit Card,No,14000,700.0,13300.0
O03974,2026-03-10 03:26:49.521904376,C0280,Mouse,Accessories,East,1,800,0.15,Cash,Yes,800,120.0,680.0
O03975,2026-03-10 06:03:49.005801160,C0394,Monitor,Electronics,West,3,15000,0.0,Debit Card,No,45000,0.0,45000.0
O03976,2026-03-10 08:40:48.489697936,C0062,Monitor,Electronics,East,2,15000,0.05,Credit Card,No,30000,1500.0,28500.0
O03977,2026-03-10 11:17:47.973594720,C0278,Monitor,Electronics,West,2,15000,0.1,Debit Card,No,30000,3000.0,27000.0
O03978,2026-03-10 13:54:47.457491496,C0495,Tablet,Electronics,South,3,30000,0.0,Credit Card,No,90000,0.0,90000.0
O03979,2026-03-10 16:31:46.941388280,C0444,Keyboard,Accessories,East,5,2000,0.05,UPI,No,10000,500.0,9500.0
O03980,2026-03-10 19:08:46.425285056,C0474,Webcam,Accessories,East,5,3500,0.05,Debit Card,No,17500,875.0,16625.0
O03981,2026-03-10 21:45:45.909181832,C0351,Laptop,Electronics,South,2,65000,0.1,UPI,No,130000,13000.0,117000.0
O03982,2026-03-11 00:22:45.393078616,C0378,Laptop,Electronics,West,2,65000,0.1,Credit Card,No,130000,13000.0,117000.0
O03983,2026-03-11 02:59:44.876975392,C0363,Tablet,Electronics,West,2,30000,0.0,UPI,Yes,60000,0.0,60000.0
O03984,2026-03-11 05:36:44.360872176,C0374,Monitor,Electronics,West,5,15000,0.1,Credit Card,No,75000,7500.0,67500.0
O03985,2026-03-11 08:13:43.844768952,C0432,Smartphone,Electronics,South,3,40000,0.15,Cash,No,120000,18000.0,102000.0
O03986,2026-03-11 10:50:43.328665728,C0208,Laptop,Electronics,South,3,65000,0.1,Credit Card,No,195000,19500.0,175500.0
O03987,2026-03-11 13:27:42.812562512,C0455,Keyboard,Accessories,East,3,2000,0.1,Cash,No,6000,600.0,5400.0
O03988,2026-03-11 16:04:42.296459288,C0212,Tablet,Electronics,East,2,30000,0.0,Credit Card,No,60000,0.0,60000.0
O03989,2026-03-11 18:41:41.780356072,C0346,Mouse,Accessories,West,3,800,0.15,UPI,No,2400,360.0,2040.0
O03990,2026-03-11 21:18:41.264252848,C0121,Laptop,Electronics,South,5,65000,0.05,Debit Card,No,325000,16250.0,308750.0
O03991,2026-03-11 23:55:40.748149632,C0465,Headphones,Accessories,West,1,2500,0.05,Credit Card,No,2500,125.0,2375.0
O03992,2026-03-12 02:32:40.232046408,C0480,Smartphone,Electronics,West,5,40000,0.1,Credit Card,No,200000,20000.0,180000.0
O03993,2026-03-12 05:09:39.715943184,C0147,Tablet,Electronics,North,5,30000,0.0,Cash,No,150000,0.0,150000.0
O03994,2026-03-12 07:46:39.199839968,C0204,Monitor,Electronics,South,2,15000,0.0,UPI,No,30000,0.0,30000.0
O03995,2026-03-12 10:23:38.683736744,C0454,Webcam,Accessories,East,3,3500,0.15,UPI,No,10500,1575.0,8925.0
O03996,2026-03-12 13:00:38.167633528,C0367,Monitor,Electronics,East,2,15000,0.0,Credit Card,No,30000,0.0,30000.0
O03997,2026-03-12 15:37:37.651530304,C0071,Webcam,Accessories,South,3,3500,0.15,UPI,No,10500,1575.0,8925.0
O03998,2026-03-12 18:14:37.135427080,C0249,Keyboard,Accessories,East,4,2000,0.05,Credit Card,No,8000,400.0,7600.0
O03999,2026-03-12 20:51:36.619323864,C0212,Headphones,Accessories,East,5,2500,0.1,UPI,No,12500,1250.0,11250.0
O04000,2026-03-12 23:28:36.103220640,C0476,Headphones,Accessories,West,2,2500,0.1,Credit Card,No,5000,500.0,4500.0
O04001,2026-03-13 02:05:35.587117424,C0259,Webcam,Accessories,East,1,3500,0.0,UPI,No,3500,0.0,3500.0
O04002,2026-03-13 04:42:35.071014200,C0135,Headphones,Accessories,West,1,2500,0.15,Cash,No,2500,375.0,2125.0
O04003,2026-03-13 07:19:34.554910984,C0023,Headphones,Accessories,North,1,2500,0.0,UPI,No,2500,0.0,2500.0
O04004,2026-03-13 09:56:34.038807760,C0417,Tablet,Electronics,East,2,30000,0.15,UPI,No,60000,9000.0,51000.0
O04005,2026-03-13 12:33:33.522704536,C0338,Monitor,Electronics,West,2,15000,0.1,UPI,No,30000,3000.0,27000.0
O04006,2026-03-13 15:10:33.006601320,C0378,Webcam,Accessories,East,3,3500,0.1,Cash,No,10500,1050.0,9450.0
O04007,2026-03-13 17:47:32.490498096,C0461,Mouse,Accessories,North,2,800,0.05,Debit Card,No,1600,80.0,1520.0
O04008,2026-03-13 20:24:31.974394880,C0125,Mouse,Accessories,West,4,800,0.1,Credit Card,No,3200,320.0,2880.0
O04009,2026-03-13 23:01:31.458291656,C0087,Smartphone,Electronics,North,3,40000,0.15,Credit Card,No,120000,18000.0,102000.0
O04010,2026-03-14 01:38:30.942188440,C0405,Smartphone,Electronics,East,3,40000,0.0,Cash,No,120000,0.0,120000.0
O04011,2026-03-14 04:15:30.426085216,C0061,Smartphone,Electronics,South,1,40000,0.0,Credit Card,No,40000,0.0,40000.0
O04012,2026-03-14 06:52:29.909981992,C0428,Tablet,Electronics,West,5,30000,0.05,Credit Card,No,150000,7500.0,142500.0
O04013,2026-03-14 09:29:29.393878776,C0040,Mouse,Accessories,South,4,800,0.0,UPI,No,3200,0.0,3200.0
O04014,2026-03-14 12:06:28.877775552,C0439,Mouse,Accessories,East,3,800,0.1,Credit Card,No,2400,240.0,2160.0
O04015,2026-03-14 14:43:28.361672336,C0138,Monitor,Electronics,North,5,15000,0.05,Cash,No,75000,3750.0,71250.0
O04016,2026-03-14 17:20:27.845569112,C0309,Monitor,Electronics,East,1,15000,0.0,Debit Card,No,15000,0.0,15000.0
O04017,2026-03-14 19:57:27.329465888,C0053,Keyboard,Accessories,East,2,2000,0.0,Credit Card,No,4000,0.0,4000.0
O04018,2026-03-14 22:34:26.813362672,C0421,Smartphone,Electronics,West,4,40000,0.05,Cash,No,160000,8000.0,152000.0
O04019,2026-03-15 01:11:26.297259448,C0359,Mouse,Accessories,West,3,800,0.1,Cash,No,2400,240.0,2160.0
O04020,2026-03-15 03:48:25.781156232,C0096,Headphones,Accessories,East,5,2500,0.15,Debit Card,No,12500,1875.0,10625.0
O04021,2026-03-15 06:25:25.265053008,C0365,Tablet,Electronics,West,1,30000,0.0,Credit Card,No,30000,0.0,30000.0
O04022,2026-03-15 09:02:24.748949792,C0321,Webcam,Accessories,West,2,3500,0.0,Cash,No,7000,0.0,7000.0
O04023,2026-03-15 11:39:24.232846568,C0302,Laptop,Electronics,North,5,65000,0.15,UPI,No,325000,48750.0,276250.0
O04024,2026-03-15 14:16:23.716743344,C0094,Monitor,Electronics,South,3,15000,0.05,Credit Card,No,45000,2250.0,42750.0
O04025,2026-03-15 16:53:23.200640128,C0381,Headphones,Accessories,North,3,2500,0.1,UPI,No,7500,750.0,6750.0
O04026,2026-03-15 19:30:22.684536904,C0416,Mouse,Accessories,East,4,800,0.15,UPI,No,3200,480.0,2720.0
O04027,2026-03-15 22:07:22.168433688,C0469,Monitor,Electronics,East,2,15000,0.0,Debit Card,No,30000,0.0,30000.0
O04028,2026-03-16 00:44:21.652330464,C0170,Headphones,Accessories,West,5,2500,0.0,Cash,Yes,12500,0.0,12500.0
O04029,2026-03-16 03:21:21.136227240,C0446,Smartphone,Electronics,North,3,40000,0.1,Debit Card,No,120000,12000.0,108000.0
O04030,2026-03-16 05:58:20.620124024,C0484,Headphones,Accessories,East,1,2500,0.15,UPI,No,2500,375.0,2125.0
O04031,2026-03-16 08:35:20.104020800,C0479,Headphones,Accessories,North,1,2500,0.0,UPI,No,2500,0.0,2500.0
O04032,2026-03-16 11:12:19.587917584,C0231,Keyboard,Accessories,West,3,2000,0.05,UPI,No,6000,300.0,5700.0
O04033,2026-03-16 13:49:19.071814360,C0457,Laptop,Electronics,North,1,65000,0.15,UPI,No,65000,9750.0,55250.0
O04034,2026-03-16 16:26:18.555711144,C0349,Monitor,Electronics,South,4,15000,0.0,Cash,No,60000,0.0,60000.0
O04035,2026-03-16 19:03:18.039607920,C0112,Monitor,Electronics,East,3,15000,0.0,Credit Card,No,45000,0.0,45000.0
O04036,2026-03-16 21:40:17.523504696,C0317,Smartphone,Electronics,North,2,40000,0.1,Cash,No,80000,8000.0,72000.0
O04037,2026-03-17 00:17:17.007401480,C0422,Keyboard,Accessories,East,4,2000,0.1,Debit Card,No,8000,800.0,7200.0
O04038,2026-03-17 02:54:16.491298256,C0106,Mouse,Accessories,West,2,800,0.15,Debit Card,No,1600,240.0,1360.0
O04039,2026-03-17 05:31:15.975195040,C0381,Smartphone,Electronics,East,3,40000,0.0,Credit Card,No,120000,0.0,120000.0
O04040,2026-03-17 08:08:15.459091816,C0060,Smartphone,Electronics,South,5,40000,0.1,Cash,No,200000,20000.0,180000.0
O04041,2026-03-17 10:45:14.942988600,C0333,Smartphone,Electronics,South,1,40000,0.05,Credit Card,No,40000,2000.0,38000.0
O04042,2026-03-17 13:22:14.426885376,C0270,Keyboard,Accessories,North,5,2000,0.05,Debit Card,No,10000,500.0,9500.0
O04043,2026-03-17 15:59:13.910782152,C0157,Webcam,Accessories,West,5,3500,0.1,UPI,No,17500,1750.0,15750.0
O04044,2026-03-17 18:36:13.394678936,C0326,Mouse,Accessories,West,2,800,0.1,Debit Card,No,1600,160.0,1440.0
O04045,2026-03-17 21:13:12.878575712,C0227,Monitor,Electronics,North,2,15000,0.05,Cash,No,30000,1500.0,28500.0
O04046,2026-03-17 23:50:12.362472496,C0385,Webcam,Accessories,East,4,3500,0.1,UPI,No,14000,1400.0,12600.0
O04047,2026-03-18 02:27:11.846369272,C0495,Keyboard,Accessories,East,1,2000,0.0,Cash,No,2000,0.0,2000.0
O04048,2026-03-18 05:04:11.330266048,C0360,Smartphone,Electronics,East,3,40000,0.0,Debit Card,No,120000,0.0,120000.0
O04049,2026-03-18 07:41:10.814162832,C0320,Mouse,Accessories,East,4,800,0.1,Cash,No,3200,320.0,2880.0
O04050,2026-03-18 10:18:10.298059608,C0045,Mouse,Accessories,West,3,800,0.05,Credit Card,No,2400,120.0,2280.0
O04051,2026-03-18 12:55:09.781956392,C0033,Monitor,Electronics,North,1,15000,0.0,Credit Card,No,15000,0.0,15000.0
O04052,2026-03-18 15:32:09.265853168,C0061,Webcam,Accessories,North,1,3500,0.15,UPI,No,3500,525.0,2975.0
O04053,2026-03-18 18:09:08.749749952,C0010,Keyboard,Accessories,North,1,2000,0.15,Credit Card,No,2000,300.0,1700.0
O04054,2026-03-18 20:46:08.233646728,C0491,Laptop,Electronics,East,5,65000,0.05,Cash,No,325000,16250.0,308750.0
O04055,2026-03-18 23:23:07.717543504,C0021,Mouse,Accessories,West,1,800,0.15,Credit Card,No,800,120.0,680.0
O04056,2026-03-19 02:00:07.201440288,C0429,Monitor,Electronics,North,3,15000,0.05,Credit Card,No,45000,2250.0,42750.0
O04057,2026-03-19 04:37:06.685337064,C0487,Keyboard,Accessories,East,5,2000,0.15,UPI,No,10000,1500.0,8500.0
O04058,2026-03-19 07:14:06.169233848,C0053,Webcam,Accessories,North,5,3500,0.0,UPI,Yes,17500,0.0,17500.0
O04059,2026-03-19 09:51:05.653130624,C0339,Monitor,Electronics,North,4,15000,0.15,Cash,No,60000,9000.0,51000.0
O04060,2026-03-19 12:28:05.137027400,C0483,Monitor,Electronics,West,1,15000,0.0,Cash,No,15000,0.0,15000.0
O04061,2026-03-19 15:05:04.620924184,C0181,Smartphone,Electronics,North,5,40000,0.1,Credit Card,No,200000,20000.0,180000.0
O04062,2026-03-19 17:42:04.104820960,C0238,Webcam,Accessories,West,4,3500,0.15,Debit Card,No,14000,2100.0,11900.0
O04063,2026-03-19 20:19:03.588717744,C0190,Keyboard,Accessories,East,1,2000,0.1,Debit Card,No,2000,200.0,1800.0
O04064,2026-03-19 22:56:03.072614520,C0433,Keyboard,Accessories,North,5,2000,0.05,Credit Card,No,10000,500.0,9500.0
O04065,2026-03-20 01:33:02.556511304,C0443,Smartphone,Electronics,East,4,40000,0.05,Debit Card,No,160000,8000.0,152000.0
O04066,2026-03-20 04:10:02.040408080,C0180,Headphones,Accessories,North,4,2500,0.15,Credit Card,No,10000,1500.0,8500.0
O04067,2026-03-20 06:47:01.524304856,C0349,Monitor,Electronics,East,2,15000,0.05,UPI,No,30000,1500.0,28500.0
O04068,2026-03-20 09:24:01.008201640,C0432,Monitor,Electronics,South,1,15000,0.1,UPI,No,15000,1500.0,13500.0
O04069,2026-03-20 12:01:00.492098416,C0044,Headphones,Accessories,South,1,2500,0.1,Debit Card,No,2500,250.0,2250.0
O04070,2026-03-20 14:37:59.975995200,C0479,Smartphone,Electronics,West,2,40000,0.15,Debit Card,No,80000,12000.0,68000.0
O04071,2026-03-20 17:14:59.459891976,C0196,Keyboard,Accessories,North,1,2000,0.05,Credit Card,No,2000,100.0,1900.0
O04072,2026-03-20 19:51:58.943788760,C0040,Keyboard,Accessories,North,2,2000,0.15,UPI,No,4000,600.0,3400.0
O04073,2026-03-20 22:28:58.427685536,C0233,Webcam,Accessories,South,1,3500,0.1,UPI,No,3500,350.0,3150.0
O04074,2026-03-21 01:05:57.911582312,C0488,Laptop,Electronics,South,1,65000,0.15,UPI,No,65000,9750.0,55250.0
O04075,2026-03-21 03:42:57.395479096,C0344,Monitor,Electronics,West,3,15000,0.1,UPI,No,45000,4500.0,40500.0
O04076,2026-03-21 06:19:56.879375872,C0457,Tablet,Electronics,North,4,30000,0.1,UPI,No,120000,12000.0,108000.0
O04077,2026-03-21 08:56:56.363272656,C0216,Monitor,Electronics,North,1,15000,0.1,Debit Card,No,15000,1500.0,13500.0
O04078,2026-03-21 11:33:55.847169432,C0481,Webcam,Accessories,North,4,3500,0.1,Cash,No,14000,1400.0,12600.0
O04079,2026-03-21 14:10:55.331066208,C0252,Laptop,Electronics,North,2,65000,0.1,Cash,No,130000,13000.0,117000.0
O04080,2026-03-21 16:47:54.814962992,C0094,Keyboard,Accessories,East,2,2000,0.1,UPI,No,4000,400.0,3600.0
O04081,2026-03-21 19:24:54.298859768,C0446,Mouse,Accessories,North,4,800,0.1,Credit Card,No,3200,320.0,2880.0
O04082,2026-03-21 22:01:53.782756552,C0194,Headphones,Accessories,West,1,2500,0.1,Credit Card,No,2500,250.0,2250.0
O04083,2026-03-22 00:38:53.266653328,C0299,Monitor,Electronics,West,1,15000,0.1,Cash,No,15000,1500.0,13500.0
O04084,2026-03-22 03:15:52.750550112,C0419,Headphones,Accessories,East,3,2500,0.05,Credit Card,No,7500,375.0,7125.0
O04085,2026-03-22 05:52:52.234446888,C0467,Tablet,Electronics,West,1,30000,0.15,Cash,No,30000,4500.0,25500.0
O04086,2026-03-22 08:29:51.718343664,C0349,Laptop,Electronics,North,1,65000,0.1,Debit Card,No,65000,6500.0,58500.0
O04087,2026-03-22 11:06:51.202240448,C0082,Monitor,Electronics,West,1,15000,0.0,Cash,No,15000,0.0,15000.0
O04088,2026-03-22 13:43:50.686137224,C0342,Headphones,Accessories,South,2,2500,0.0,Credit Card,No,5000,0.0,5000.0
O04089,2026-03-22 16:20:50.170034008,C0416,Monitor,Electronics,South,4,15000,0.15,Debit Card,No,60000,9000.0,51000.0
O04090,2026-03-22 18:57:49.653930784,C0297,Keyboard,Accessories,North,3,2000,0.1,Cash,No,6000,600.0,5400.0
O04091,2026-03-22 21:34:49.137827560,C0022,Keyboard,Accessories,South,1,2000,0.1,Cash,No,2000,200.0,1800.0
O04092,2026-03-23 00:11:48.621724344,C0055,Monitor,Electronics,South,1,15000,0.1,Debit Card,No,15000,1500.0,13500.0
O04093,2026-03-23 02:48:48.105621120,C0305,Mouse,Accessories,South,2,800,0.05,Credit Card,No,1600,80.0,1520.0
O04094,2026-03-23 05:25:47.589517904,C0026,Tablet,Electronics,West,1,30000,0.0,Cash,No,30000,0.0,30000.0
O04095,2026-03-23 08:02:47.073414680,C0423,Laptop,Electronics,East,2,65000,0.1,UPI,No,130000,13000.0,117000.0
O04096,2026-03-23 10:39:46.557311464,C0090,Webcam,Accessories,East,2,3500,0.15,Credit Card,No,7000,1050.0,5950.0
O04097,2026-03-23 13:16:46.041208240,C0082,Smartphone,Electronics,West,4,40000,0.0,Debit Card,No,160000,0.0,160000.0
O04098,2026-03-23 15:53:45.525105016,C0268,Laptop,Electronics,North,2,65000,0.0,Credit Card,No,130000,0.0,130000.0
O04099,2026-03-23 18:30:45.009001800,C0326,Laptop,Electronics,North,5,65000,0.15,Debit Card,No,325000,48750.0,276250.0
O04100,2026-03-23 21:07:44.492898576,C0335,Keyboard,Accessories,North,4,2000,0.0,Credit Card,No,8000,0.0,8000.0
O04101,2026-03-23 23:44:43.976795360,C0453,Mouse,Accessories,South,2,800,0.15,Credit Card,No,1600,240.0,1360.0
O04102,2026-03-24 02:21:43.460692136,C0233,Smartphone,Electronics,West,2,40000,0.0,Credit Card,No,80000,0.0,80000.0
O04103,2026-03-24 04:58:42.944588920,C0458,Mouse,Accessories,North,4,800,0.15,Cash,No,3200,480.0,2720.0
O04104,2026-03-24 07:35:42.428485696,C0215,Laptop,Electronics,East,3,65000,0.1,Cash,Yes,195000,19500.0,175500.0
O04105,2026-03-24 10:12:41.912382472,C0371,Webcam,Accessories,South,2,3500,0.15,Credit Card,No,7000,1050.0,5950.0
O04106,2026-03-24 12:49:41.396279256,C0142,Webcam,Accessories,West,4,3500,0.1,Cash,No,14000,1400.0,12600.0
O04107,2026-03-24 15:26:40.880176032,C0354,Tablet,Electronics,South,2,30000,0.0,Credit Card,No,60000,0.0,60000.0
O04108,2026-03-24 18:03:40.364072816,C0242,Tablet,Electronics,South,2,30000,0.15,Credit Card,No,60000,9000.0,51000.0
O04109,2026-03-24 20:40:39.847969592,C0190,Smartphone,Electronics,East,4,40000,0.0,Debit Card,No,160000,0.0,160000.0
O04110,2026-03-24 23:17:39.331866368,C0390,Headphones,Accessories,North,4,2500,0.15,UPI,No,10000,1500.0,8500.0
O04111,2026-03-25 01:54:38.815763152,C0234,Laptop,Electronics,West,4,65000,0.0,Debit Card,No,260000,0.0,260000.0
O04112,2026-03-25 04:31:38.299659928,C0350,Laptop,Electronics,South,4,65000,0.15,Credit Card,No,260000,39000.0,221000.0
O04113,2026-03-25 07:08:37.783556712,C0456,Smartphone,Electronics,South,3,40000,0.1,UPI,No,120000,12000.0,108000.0
O04114,2026-03-25 09:45:37.267453488,C0144,Headphones,Accessories,South,1,2500,0.15,Credit Card,Yes,2500,375.0,2125.0
O04115,2026-03-25 12:22:36.751350272,C0100,Smartphone,Electronics,North,4,40000,0.0,Cash,No,160000,0.0,160000.0
O04116,2026-03-25 14:59:36.235247048,C0358,Smartphone,Electronics,South,5,40000,0.1,Cash,No,200000,20000.0,180000.0
O04117,2026-03-25 17:36:35.719143824,C0353,Tablet,Electronics,North,5,30000,0.05,UPI,No,150000,7500.0,142500.0
O04118,2026-03-25 20:13:35.203040608,C0115,Headphones,Accessories,South,5,2500,0.0,UPI,No,12500,0.0,12500.0
O04119,2026-03-25 22:50:34.686937384,C0478,Mouse,Accessories,South,3,800,0.1,Cash,No,2400,240.0,2160.0
O04120,2026-03-26 01:27:34.170834168,C0160,Mouse,Accessories,West,5,800,0.05,Debit Card,No,4000,200.0,3800.0
O04121,2026-03-26 04:04:33.654730944,C0034,Mouse,Accessories,South,3,800,0.1,Cash,No,2400,240.0,2160.0
O04122,2026-03-26 06:41:33.138627720,C0187,Webcam,Accessories,East,2,3500,0.15,UPI,Yes,7000,1050.0,5950.0
O04123,2026-03-26 09:18:32.622524504,C0293,Monitor,Electronics,East,5,15000,0.1,UPI,No,75000,7500.0,67500.0
O04124,2026-03-26 11:55:32.106421280,C0498,Webcam,Accessories,East,4,3500,0.05,Debit Card,No,14000,700.0,13300.0
O04125,2026-03-26 14:32:31.590318064,C0428,Webcam,Accessories,West,5,3500,0.0,Credit Card,No,17500,0.0,17500.0
O04126,2026-03-26 17:09:31.074214840,C0377,Webcam,Accessories,West,5,3500,0.0,UPI,Yes,17500,0.0,17500.0
O04127,2026-03-26 19:46:30.558111624,C0278,Monitor,Electronics,East,1,15000,0.05,Cash,No,15000,750.0,14250.0
O04128,2026-03-26 22:23:30.042008400,C0211,Headphones,Accessories,South,3,2500,0.05,Debit Card,No,7500,375.0,7125.0
O04129,2026-03-27 01:00:29.525905176,C0048,Smartphone,Electronics,East,2,40000,0.05,Credit Card,No,80000,4000.0,76000.0
O04130,2026-03-27 03:37:29.009801960,C0410,Smartphone,Electronics,North,5,40000,0.1,Cash,No,200000,20000.0,180000.0
O04131,2026-03-27 06:14:28.493698736,C0255,Headphones,Accessories,East,2,2500,0.0,UPI,No,5000,0.0,5000.0
O04132,2026-03-27 08:51:27.977595520,C0010,Webcam,Accessories,East,1,3500,0.15,UPI,No,3500,525.0,2975.0
O04133,2026-03-27 11:28:27.461492296,C0017,Monitor,Electronics,East,3,15000,0.15,Credit Card,No,45000,6750.0,38250.0
O04134,2026-03-27 14:05:26.945389080,C0130,Monitor,Electronics,West,5,15000,0.0,Cash,No,75000,0.0,75000.0
O04135,2026-03-27 16:42:26.429285856,C0374,Mouse,Accessories,South,1,800,0.05,Debit Card,Yes,800,40.0,760.0
O04136,2026-03-27 19:19:25.913182632,C0021,Headphones,Accessories,North,5,2500,0.05,Credit Card,No,12500,625.0,11875.0
O04137,2026-03-27 21:56:25.397079416,C0378,Laptop,Electronics,West,4,65000,0.15,UPI,No,260000,39000.0,221000.0
O04138,2026-03-28 00:33:24.880976192,C0244,Keyboard,Accessories,South,2,2000,0.0,Cash,Yes,4000,0.0,4000.0
O04139,2026-03-28 03:10:24.364872976,C0498,Webcam,Accessories,South,2,3500,0.05,Debit Card,No,7000,350.0,6650.0
O04140,2026-03-28 05:47:23.848769752,C0242,Webcam,Accessories,East,1,3500,0.15,UPI,No,3500,525.0,2975.0
O04141,2026-03-28 08:24:23.332666528,C0132,Webcam,Accessories,South,5,3500,0.0,Debit Card,No,17500,0.0,17500.0
O04142,2026-03-28 11:01:22.816563312,C0014,Monitor,Electronics,South,2,15000,0.05,Cash,Yes,30000,1500.0,28500.0
O04143,2026-03-28 13:38:22.300460088,C0058,Mouse,Accessories,East,2,800,0.1,Debit Card,No,1600,160.0,1440.0
O04144,2026-03-28 16:15:21.784356872,C0110,Tablet,Electronics,North,2,30000,0.05,Debit Card,No,60000,3000.0,57000.0
O04145,2026-03-28 18:52:21.268253648,C0067,Laptop,Electronics,South,3,65000,0.15,Cash,Yes,195000,29250.0,165750.0
O04146,2026-03-28 21:29:20.752150432,C0191,Webcam,Accessories,South,4,3500,0.05,Cash,No,14000,700.0,13300.0
O04147,2026-03-29 00:06:20.236047208,C0257,Monitor,Electronics,West,1,15000,0.1,Credit Card,No,15000,1500.0,13500.0
O04148,2026-03-29 02:43:19.719943984,C0482,Laptop,Electronics,West,4,65000,0.05,Cash,No,260000,13000.0,247000.0
O04149,2026-03-29 05:20:19.203840768,C0348,Monitor,Electronics,South,1,15000,0.05,Debit Card,No,15000,750.0,14250.0
